Time, RES, VIRT, CPU
2022-03-05 04:03:42.576354, 4300000000, 4921868, 706.7
2022-03-05 04:03:43.575852, 4400000000, 4955664, 706.7
2022-03-05 04:03:44.575663, 4400000000, 4955664, 100.0
2022-03-05 04:03:45.576232, 4400000000, 4989460, 100.0
2022-03-05 04:03:46.575561, 4400000000, 4955664, 100.0
2022-03-05 04:03:47.575692, 4400000000, 4989460, 100.0
2022-03-05 04:03:48.575665, 4400000000, 4955664, 100.0
2022-03-05 04:03:49.575626, 4400000000, 5006356, 100.0
2022-03-05 04:03:50.575566, 4400000000, 5006356, 100.0
2022-03-05 04:03:51.576484, 4400000000, 4972560, 3053.0
2022-03-05 04:03:52.575444, 4300000000, 4873228, 100.0
2022-03-05 04:03:53.575742, 4300000000, 4939816, 3100.0
2022-03-05 04:03:54.576040, 4300000000, 4956712, 3100.0
2022-03-05 04:03:55.576184, 4300000000, 4891176, 3100.0
2022-03-05 04:03:56.575835, 4300000000, 4956712, 3100.0
2022-03-05 04:03:57.576883, 4300000000, 4956712, 3100.0
2022-03-05 04:03:58.576019, 4300000000, 4956712, 3100.0
2022-03-05 04:03:59.575671, 4300000000, 4904968, 100.0
2022-03-05 04:04:00.575655, 4300000000, 4938764, 100.0
2022-03-05 04:04:01.575771, 4300000000, 4938764, 100.0
2022-03-05 04:04:02.576040, 4300000000, 4904968, 3100.0
2022-03-05 04:04:03.576003, 4300000000, 4904968, 3100.0
2022-03-05 04:04:04.576750, 4400000000, 4947212, 3100.0
2022-03-05 04:04:05.576292, 4400000000, 4947212, 3100.0
2022-03-05 04:04:06.575847, 4400000000, 4947212, 3100.0
2022-03-05 04:04:07.575795, 4400000000, 4947212, 3100.0
2022-03-05 04:04:08.577156, 4400000000, 4947212, 3100.0
2022-03-05 04:04:09.576481, 4400000000, 4955660, 3100.0
2022-03-05 04:04:10.576574, 4400000000, 4930316, 3100.0
2022-03-05 04:04:11.576529, 4400000000, 4981008, 3100.0
2022-03-05 04:04:12.575879, 4400000000, 4947212, 1700.0
2022-03-05 04:04:13.575887, 4400000000, 4981008, 200.0
2022-03-05 04:04:14.575737, 4400000000, 4947212, 100.0
2022-03-05 04:04:15.575688, 4400000000, 4947212, 426.7
2022-03-05 04:04:16.580442, 4400000000, 4947212, 2953.0
2022-03-05 04:04:17.575819, 4300000000, 4877448, 2967.0
2022-03-05 04:04:18.577490, 4400000000, 5002120, 3100.0
2022-03-05 04:04:19.576946, 4400000000, 5002120, 3100.0
2022-03-05 04:04:20.577135, 4400000000, 4972552, 3100.0
2022-03-05 04:04:21.577484, 4400000000, 5006348, 3100.0
2022-03-05 04:04:22.576029, 4400000000, 4959884, 3100.0
2022-03-05 04:04:23.576339, 4400000000, 4976780, 3100.0
2022-03-05 04:04:24.576532, 4300000000, 4890124, 3100.0
2022-03-05 04:04:25.577362, 4300000000, 4856332, 3100.0
2022-03-05 04:04:26.576683, 4300000000, 4873228, 3100.0
2022-03-05 04:04:27.575735, 4300000000, 4873228, 273.3
2022-03-05 04:04:28.575695, 4400000000, 4907024, 206.7
2022-03-05 04:04:29.575550, 4300000000, 4873228, 106.7
2022-03-05 04:04:30.576531, 4300000000, 4839432, 3100.0
2022-03-05 04:04:31.576877, 4300000000, 4904968, 2720.0
2022-03-05 04:04:32.576331, 4300000000, 4904968, 3100.0
2022-03-05 04:04:33.577597, 4300000000, 4904968, 3100.0
2022-03-05 04:04:34.576271, 4300000000, 4839432, 3100.0
2022-03-05 04:04:35.576262, 4300000000, 4839432, 3100.0
2022-03-05 04:04:36.577056, 4300000000, 4938764, 3100.0
2022-03-05 04:04:37.576779, 4300000000, 4881676, 3100.0
2022-03-05 04:04:38.576095, 4300000000, 4881676, 2593.0
2022-03-05 04:04:39.575603, 4400000000, 4949268, 706.7
2022-03-05 04:04:40.575653, 4400000000, 4949268, 706.7
2022-03-05 04:04:41.576618, 4400000000, 4932368, 713.3
2022-03-05 04:04:42.575581, 4400000000, 4966164, 706.7
2022-03-05 04:04:43.575859, 4400000000, 4932368, 406.7
2022-03-05 04:04:44.575741, 4300000000, 4898572, 100.0
2022-03-05 04:04:45.576156, 4300000000, 4898572, 100.0
2022-03-05 04:04:46.575829, 4300000000, 4898572, 100.0
2022-03-05 04:04:47.575540, 4300000000, 4898572, 100.0
2022-03-05 04:04:48.575731, 4300000000, 4864776, 100.0
2022-03-05 04:04:49.575698, 4300000000, 4898572, 100.0
2022-03-05 04:04:50.575604, 4300000000, 4898572, 100.0
2022-03-05 04:04:51.576662, 4300000000, 4898572, 3100.0
2022-03-05 04:04:52.576298, 4400000000, 4919692, 660.0
2022-03-05 04:04:53.576342, 4400000000, 4928136, 3100.0
2022-03-05 04:04:54.576236, 4400000000, 4995720, 3100.0
2022-03-05 04:04:55.576084, 4400000000, 4995720, 3100.0
2022-03-05 04:04:56.577971, 4400000000, 4973548, 3100.0
2022-03-05 04:04:57.577660, 4400000000, 4973548, 3100.0
2022-03-05 04:04:58.577416, 4400000000, 4956656, 3100.0
2022-03-05 04:04:59.577153, 4400000000, 4922860, 3100.0
2022-03-05 04:05:00.575629, 4400000000, 4922864, 446.7
2022-03-05 04:05:01.575642, 4400000000, 4905964, 100.0
2022-03-05 04:05:02.575992, 4400000000, 4939760, 100.0
2022-03-05 04:05:03.575874, 4400000000, 4905964, 106.7
2022-03-05 04:05:04.575886, 4400000000, 4905964, 3100.0
2022-03-05 04:05:05.575920, 4300000000, 4858972, 1900.0
2022-03-05 04:05:06.575758, 4300000000, 4890648, 3100.0
2022-03-05 04:05:07.577547, 4400000000, 4989976, 3100.0
2022-03-05 04:05:08.577546, 4400000000, 4941336, 3100.0
2022-03-05 04:05:09.576460, 4400000000, 4935004, 3100.0
2022-03-05 04:05:10.576674, 4400000000, 4935004, 3100.0
2022-03-05 04:05:11.575862, 4400000000, 4968800, 3100.0
2022-03-05 04:05:12.576567, 4400000000, 4949788, 3100.0
2022-03-05 04:05:13.576141, 4400000000, 4956128, 3100.0
2022-03-05 04:05:14.577222, 4400000000, 4922332, 3100.0
2022-03-05 04:05:15.575870, 4400000000, 4956128, 3100.0
2022-03-05 04:05:16.576672, 4400000000, 4922332, 206.7
2022-03-05 04:05:17.575831, 4400000000, 4956128, 206.7
2022-03-05 04:05:18.575611, 4400000000, 4922332, 206.7
2022-03-05 04:05:19.575702, 4400000000, 4956128, 166.7
2022-03-05 04:05:20.576014, 4400000000, 4922332, 3100.0
2022-03-05 04:05:21.576919, 4400000000, 4922332, 3100.0
2022-03-05 04:05:22.575547, 4400000000, 4964572, 1653.0
2022-03-05 04:05:23.575921, 4400000000, 5006812, 3100.0
2022-03-05 04:05:24.575449, 4400000000, 4983052, 3100.0
2022-03-05 04:05:25.575623, 4400000000, 4957704, 3100.0
2022-03-05 04:05:26.577153, 4500000000, 5042192, 3100.0
2022-03-05 04:05:27.575574, 4400000000, 4969856, 3100.0
2022-03-05 04:05:28.575503, 4400000000, 4986752, 3100.0
2022-03-05 04:05:29.576399, 4400000000, 4959884, 3100.0
2022-03-05 04:05:30.576527, 4400000000, 4953488, 3100.0
2022-03-05 04:05:31.576314, 4400000000, 4911248, 3100.0
2022-03-05 04:05:32.576514, 4300000000, 4894348, 3100.0
2022-03-05 04:05:33.576440, 4400000000, 4961940, 280.0
2022-03-05 04:05:34.575559, 4400000000, 4928144, 206.7
2022-03-05 04:05:35.575717, 4300000000, 4894348, 100.0
2022-03-05 04:05:36.575595, 4300000000, 4894348, 100.0
2022-03-05 04:05:37.575654, 4300000000, 4860552, 3100.0
2022-03-05 04:05:38.575577, 4300000000, 4869000, 2907.0
2022-03-05 04:05:39.575628, 4300000000, 4885896, 3100.0
2022-03-05 04:05:40.576513, 4400000000, 4953484, 3100.0
2022-03-05 04:05:41.575613, 4400000000, 4942932, 3100.0
2022-03-05 04:05:42.577846, 4500000000, 5109852, 3100.0
2022-03-05 04:05:43.575495, 4400000000, 4976728, 3100.0
2022-03-05 04:05:44.576375, 4500000000, 5076060, 3100.0
2022-03-05 04:05:45.575608, 4400000000, 4951380, 3100.0
2022-03-05 04:05:46.575658, 4500000000, 5069664, 1013.0
2022-03-05 04:05:47.576209, 4500000000, 5035868, 713.3
2022-03-05 04:05:48.575364, 4400000000, 4968276, 706.7
2022-03-05 04:05:49.575597, 4500000000, 5103460, 706.7
2022-03-05 04:05:50.575578, 4500000000, 5035868, 680.0
2022-03-05 04:05:51.575594, 4400000000, 5002072, 306.7
2022-03-05 04:05:52.575485, 4400000000, 5002072, 100.0
2022-03-05 04:05:53.575531, 4400000000, 5002072, 100.0
2022-03-05 04:05:54.575639, 4400000000, 4976724, 100.0
2022-03-05 04:05:55.575515, 4500000000, 5010520, 100.0
2022-03-05 04:05:56.575497, 4500000000, 5010520, 100.0
2022-03-05 04:05:57.575757, 4500000000, 5014464, 100.0
2022-03-05 04:05:58.575621, 4500000000, 5048260, 100.0
2022-03-05 04:05:59.575962, 4500000000, 5048260, 100.0
2022-03-05 04:06:00.576105, 4400000000, 4980672, 3100.0
2022-03-05 04:06:01.575639, 4400000000, 5051960, 633.3
2022-03-05 04:06:02.575451, 4400000000, 5022384, 3100.0
2022-03-05 04:06:03.576732, 4500000000, 5104816, 3100.0
2022-03-05 04:06:04.575477, 4500000000, 5235888, 3100.0
2022-03-05 04:06:05.576987, 4500000000, 5115440, 3100.0
2022-03-05 04:06:06.576066, 4500000000, 5018164, 3100.0
2022-03-05 04:06:07.576340, 4400000000, 4984368, 3100.0
2022-03-05 04:06:08.576175, 4500000000, 5083700, 3100.0
2022-03-05 04:06:09.577012, 4400000000, 5049904, 3100.0
2022-03-05 04:06:10.575550, 4400000000, 4984368, 233.3
2022-03-05 04:06:11.575709, 4400000000, 4984368, 100.0
2022-03-05 04:06:12.575618, 4500000000, 5018164, 106.7
2022-03-05 04:06:13.575612, 4400000000, 4984368, 100.0
2022-03-05 04:06:14.575494, 4500000000, 5018164, 100.0
2022-03-05 04:06:15.575974, 4400000000, 4984368, 3073.0
2022-03-05 04:06:16.587441, 4400000000, 4983308, 126.7
2022-03-05 04:06:17.575784, 4400000000, 5021324, 3100.0
2022-03-05 04:06:18.576153, 4500000000, 5038224, 3100.0
2022-03-05 04:06:19.576564, 4500000000, 5097364, 3100.0
2022-03-05 04:06:20.575817, 4500000000, 5055124, 3100.0
2022-03-05 04:06:21.576015, 4500000000, 5038228, 3100.0
2022-03-05 04:06:22.576087, 4500000000, 5072024, 3100.0
2022-03-05 04:06:23.575687, 4500000000, 5042456, 3100.0
2022-03-05 04:06:24.575732, 4500000000, 5059352, 3100.0
2022-03-05 04:06:25.575703, 4500000000, 5059352, 3100.0
2022-03-05 04:06:26.577204, 4500000000, 5034004, 3100.0
2022-03-05 04:06:27.575814, 4500000000, 5101596, 220.0
2022-03-05 04:06:28.575665, 4500000000, 5034004, 200.0
2022-03-05 04:06:29.575571, 4500000000, 5101596, 206.7
2022-03-05 04:06:30.575647, 4500000000, 5034004, 100.0
2022-03-05 04:06:31.575466, 4500000000, 5067800, 100.0
2022-03-05 04:06:32.576268, 4500000000, 5034004, 3100.0
2022-03-05 04:06:33.576224, 4400000000, 5034004, 2900.0
2022-03-05 04:06:34.576015, 4400000000, 4955792, 3100.0
2022-03-05 04:06:35.576123, 4500000000, 5006480, 3100.0
2022-03-05 04:06:36.575894, 4500000000, 5057172, 3100.0
2022-03-05 04:06:37.576934, 4500000000, 5107864, 3100.0
2022-03-05 04:06:38.576672, 4500000000, 5074068, 3100.0
2022-03-05 04:06:39.576017, 4500000000, 5017040, 3100.0
2022-03-05 04:06:40.576578, 4500000000, 5050836, 3100.0
2022-03-05 04:06:41.575788, 4500000000, 5008596, 3100.0
2022-03-05 04:06:42.576028, 4400000000, 4957908, 3100.0
2022-03-05 04:06:43.575928, 4400000000, 4991704, 3100.0
2022-03-05 04:06:44.576592, 4400000000, 4938900, 3100.0
2022-03-05 04:06:45.575733, 4400000000, 4972696, 2147.0
2022-03-05 04:06:46.575803, 4400000000, 4938900, 206.7
2022-03-05 04:06:47.575546, 4400000000, 4938900, 113.3
2022-03-05 04:06:48.575638, 4400000000, 4905104, 100.0
2022-03-05 04:06:49.575527, 4400000000, 4905104, 100.0
2022-03-05 04:06:50.576923, 4300000000, 4871440, 3100.0
2022-03-05 04:06:51.575938, 4300000000, 4879756, 3100.0
2022-03-05 04:06:52.577301, 4400000000, 4913548, 3100.0
2022-03-05 04:06:53.577343, 4400000000, 4930444, 3100.0
2022-03-05 04:06:54.576093, 4400000000, 4947340, 3100.0
2022-03-05 04:06:55.577658, 4500000000, 5074076, 3100.0
2022-03-05 04:06:56.576005, 4600000000, 5141664, 3100.0
2022-03-05 04:06:57.577048, 4500000000, 5074076, 3100.0
2022-03-05 04:06:58.576860, 4500000000, 5040280, 3100.0
2022-03-05 04:06:59.575504, 4600000000, 5141668, 786.7
2022-03-05 04:07:00.575534, 4600000000, 5141668, 713.3
2022-03-05 04:07:01.575762, 4500000000, 5006484, 713.3
2022-03-05 04:07:02.575608, 4600000000, 5107872, 700.0
2022-03-05 04:07:03.575902, 4600000000, 5141668, 606.7
2022-03-05 04:07:04.575602, 4500000000, 5040280, 333.3
2022-03-05 04:07:05.575619, 4500000000, 5040280, 100.0
2022-03-05 04:07:06.575505, 4500000000, 5040280, 100.0
2022-03-05 04:07:07.575594, 4500000000, 5040276, 100.0
2022-03-05 04:07:08.575494, 4500000000, 5074072, 100.0
2022-03-05 04:07:09.575457, 4500000000, 5074072, 100.0
2022-03-05 04:07:10.575443, 4500000000, 5040276, 100.0
2022-03-05 04:07:11.575425, 4500000000, 5074072, 93.3
2022-03-05 04:07:12.575531, 4500000000, 5074072, 100.0
2022-03-05 04:07:13.575616, 4500000000, 5006484, 1507.0
2022-03-05 04:07:14.576688, 4400000000, 4964244, 2933.0
2022-03-05 04:07:15.575560, 4500000000, 5065624, 260.0
2022-03-05 04:07:16.576774, 4500000000, 5061392, 3100.0
2022-03-05 04:07:17.575758, 4600000000, 5103632, 3100.0
2022-03-05 04:07:18.576434, 4500000000, 5069836, 3100.0
2022-03-05 04:07:19.576174, 4500000000, 5006476, 3100.0
2022-03-05 04:07:20.576252, 4500000000, 5006476, 3100.0
2022-03-05 04:07:21.576057, 4500000000, 5006476, 3100.0
2022-03-05 04:07:22.576924, 4500000000, 5006476, 3100.0
2022-03-05 04:07:23.575808, 4500000000, 5006476, 3100.0
2022-03-05 04:07:24.575605, 4500000000, 5006476, 120.0
2022-03-05 04:07:25.575772, 4500000000, 5006476, 100.0
2022-03-05 04:07:26.575450, 4500000000, 5006476, 100.0
2022-03-05 04:07:27.575669, 4500000000, 5006476, 100.0
2022-03-05 04:07:28.575840, 4500000000, 5006476, 106.7
2022-03-05 04:07:29.575961, 4400000000, 4972684, 3100.0
2022-03-05 04:07:30.578788, 4400000000, 4972684, 1320.0
2022-03-05 04:07:31.577145, 4400000000, 4987468, 3100.0
2022-03-05 04:07:32.575957, 4500000000, 5055056, 3100.0
2022-03-05 04:07:33.577312, 4500000000, 5055056, 3100.0
2022-03-05 04:07:34.576760, 4500000000, 5088856, 3100.0
2022-03-05 04:07:35.576610, 4500000000, 5055060, 3100.0
2022-03-05 04:07:36.575878, 4500000000, 5055060, 3100.0
2022-03-05 04:07:37.577203, 4500000000, 5055060, 3100.0
2022-03-05 04:07:38.575924, 4500000000, 5055060, 3100.0
2022-03-05 04:07:39.576410, 4500000000, 5055064, 3100.0
2022-03-05 04:07:40.577468, 4500000000, 5021268, 3100.0
2022-03-05 04:07:41.577099, 4500000000, 5021268, 3100.0
2022-03-05 04:07:42.575632, 4500000000, 5021268, 200.0
2022-03-05 04:07:43.575724, 4500000000, 5055064, 200.0
2022-03-05 04:07:44.575384, 4500000000, 5021268, 193.3
2022-03-05 04:07:45.575514, 4400000000, 4987472, 100.0
2022-03-05 04:07:46.575927, 4500000000, 5021268, 100.0
2022-03-05 04:07:47.575396, 4400000000, 4987472, 3100.0
2022-03-05 04:07:48.575481, 4500000000, 5021268, 2420.0
2022-03-05 04:07:49.575522, 4500000000, 5019152, 3100.0
2022-03-05 04:07:50.575364, 4500000000, 5086740, 3100.0
2022-03-05 04:07:51.575808, 4500000000, 5052944, 3100.0
2022-03-05 04:07:52.575457, 4500000000, 5095188, 3100.0
2022-03-05 04:07:53.576639, 4500000000, 5095188, 3100.0
2022-03-05 04:07:54.576331, 4500000000, 4998036, 3100.0
2022-03-05 04:07:55.576291, 4500000000, 5048728, 3100.0
2022-03-05 04:07:56.576325, 4500000000, 5014932, 3100.0
2022-03-05 04:07:57.576264, 4400000000, 4964244, 3100.0
2022-03-05 04:07:58.576253, 4400000000, 4964248, 3100.0
2022-03-05 04:07:59.576360, 4400000000, 4951572, 3100.0
2022-03-05 04:08:00.575418, 4500000000, 5019164, 2840.0
2022-03-05 04:08:01.575823, 4400000000, 4951572, 200.0
2022-03-05 04:08:02.575934, 4400000000, 4951572, 100.0
2022-03-05 04:08:03.575621, 4400000000, 4917776, 100.0
2022-03-05 04:08:04.575568, 4400000000, 4917776, 100.0
2022-03-05 04:08:05.575401, 4400000000, 4949516, 3067.0
2022-03-05 04:08:06.575636, 4400000000, 4949516, 3100.0
2022-03-05 04:08:07.575823, 4400000000, 4949516, 3100.0
2022-03-05 04:08:08.576677, 4400000000, 4991760, 3100.0
2022-03-05 04:08:09.576428, 4500000000, 5093148, 3100.0
2022-03-05 04:08:10.575858, 4600000000, 5194540, 3100.0
2022-03-05 04:08:11.575947, 4500000000, 5078308, 3100.0
2022-03-05 04:08:12.576810, 4700000000, 5213492, 3100.0
2022-03-05 04:08:13.577436, 4500000000, 5044512, 3100.0
2022-03-05 04:08:14.575776, 4600000000, 5158572, 1427.0
2022-03-05 04:08:15.575813, 4500000000, 5090980, 706.7
2022-03-05 04:08:16.575779, 4500000000, 5090984, 706.7
2022-03-05 04:08:17.575503, 4600000000, 5158568, 713.3
2022-03-05 04:08:18.575715, 4600000000, 5141672, 713.3
2022-03-05 04:08:19.575869, 4600000000, 5175468, 613.3
2022-03-05 04:08:20.575638, 4500000000, 5040284, 200.0
2022-03-05 04:08:21.575534, 4500000000, 5074080, 106.7
2022-03-05 04:08:22.575593, 4500000000, 5074080, 106.7
2022-03-05 04:08:23.575758, 4500000000, 5040284, 106.7
2022-03-05 04:08:24.575550, 4500000000, 5074080, 100.0
2022-03-05 04:08:25.575605, 4500000000, 5074080, 100.0
2022-03-05 04:08:26.575694, 4500000000, 5040284, 100.0
2022-03-05 04:08:27.576079, 4500000000, 5074080, 100.0
2022-03-05 04:08:28.575832, 4500000000, 5074080, 100.0
2022-03-05 04:08:29.576949, 4500000000, 5072028, 3100.0
2022-03-05 04:08:30.575654, 4500000000, 5072028, 2993.0
2022-03-05 04:08:31.575601, 4500000000, 5103764, 93.3
2022-03-05 04:08:32.576056, 4500000000, 5112208, 3100.0
2022-03-05 04:08:33.575789, 4600000000, 5146004, 3100.0
2022-03-05 04:08:34.577097, 4500000000, 5112208, 3100.0
2022-03-05 04:08:35.576000, 4600000000, 5154452, 3100.0
2022-03-05 04:08:36.577246, 4500000000, 5112212, 3100.0
2022-03-05 04:08:37.576096, 4500000000, 5012880, 3100.0
2022-03-05 04:08:38.576817, 4500000000, 5112212, 3100.0
2022-03-05 04:08:39.576046, 4500000000, 5078416, 3100.0
2022-03-05 04:08:40.575628, 4500000000, 5012880, 120.0
2022-03-05 04:08:41.575585, 4400000000, 4979084, 100.0
2022-03-05 04:08:42.575553, 4500000000, 5012880, 100.0
2022-03-05 04:08:43.575601, 4500000000, 5012880, 100.0
2022-03-05 04:08:44.575800, 4500000000, 5012880, 100.0
2022-03-05 04:08:45.578262, 4400000000, 4979084, 3027.0
2022-03-05 04:08:46.575397, 4400000000, 4936844, 160.0
2022-03-05 04:08:47.577014, 4500000000, 5086860, 3100.0
2022-03-05 04:08:48.576222, 4500000000, 5154452, 3100.0
2022-03-05 04:08:49.575812, 4500000000, 5194648, 3100.0
2022-03-05 04:08:50.576777, 4500000000, 5160856, 3100.0
2022-03-05 04:08:51.577069, 4500000000, 5029780, 3100.0
2022-03-05 04:08:52.576090, 4500000000, 5194648, 3100.0
2022-03-05 04:08:53.576807, 4500000000, 5129112, 3100.0
2022-03-05 04:08:54.577042, 4500000000, 5112212, 3100.0
2022-03-05 04:08:55.577014, 4500000000, 5146008, 3100.0
2022-03-05 04:08:56.576170, 4500000000, 5112212, 3100.0
2022-03-05 04:08:57.577186, 4500000000, 5146008, 3047.0
2022-03-05 04:08:58.575544, 4500000000, 5112212, 200.0
2022-03-05 04:08:59.575366, 4500000000, 5146008, 206.7
2022-03-05 04:09:00.575560, 4500000000, 5112212, 106.7
2022-03-05 04:09:01.575895, 4500000000, 5112212, 100.0
2022-03-05 04:09:02.575625, 4500000000, 5146008, 100.0
2022-03-05 04:09:03.577286, 4500000000, 5112212, 3100.0
2022-03-05 04:09:04.575886, 4500000000, 5080472, 2293.0
2022-03-05 04:09:05.577255, 4500000000, 5088916, 3100.0
2022-03-05 04:09:06.576892, 4600000000, 5230488, 3100.0
2022-03-05 04:09:07.576761, 4500000000, 5162896, 3100.0
2022-03-05 04:09:08.577124, 4500000000, 5114264, 3100.0
2022-03-05 04:09:09.576410, 4600000000, 5188248, 3100.0
2022-03-05 04:09:10.577395, 4500000000, 5154452, 3100.0
2022-03-05 04:09:11.576177, 4500000000, 5046676, 3100.0
2022-03-05 04:09:12.576869, 4500000000, 5120660, 3100.0
2022-03-05 04:09:13.577284, 4500000000, 5120660, 3100.0
2022-03-05 04:09:14.577014, 4500000000, 5088920, 3100.0
2022-03-05 04:09:15.576663, 4500000000, 5021328, 3100.0
2022-03-05 04:09:16.577130, 4500000000, 5088920, 3100.0
2022-03-05 04:09:17.575559, 4500000000, 5055124, 206.7
2022-03-05 04:09:18.575490, 4500000000, 5055124, 100.0
2022-03-05 04:09:19.575699, 4500000000, 5021328, 100.0
2022-03-05 04:09:20.575627, 4500000000, 5021328, 100.0
2022-03-05 04:09:21.576242, 4400000000, 4987532, 3067.0
2022-03-05 04:09:22.575750, 4400000000, 4987532, 3100.0
2022-03-05 04:09:23.575991, 4400000000, 4987532, 3100.0
2022-03-05 04:09:24.576177, 4500000000, 5021328, 3100.0
2022-03-05 04:09:25.576253, 4600000000, 5181856, 3100.0
2022-03-05 04:09:26.575702, 4700000000, 5266344, 3100.0
2022-03-05 04:09:27.576124, 4600000000, 5198756, 3100.0
2022-03-05 04:09:28.576927, 4700000000, 5300144, 3100.0
2022-03-05 04:09:29.575689, 4600000000, 5131168, 3100.0
2022-03-05 04:09:30.575541, 4600000000, 5198760, 1927.0
2022-03-05 04:09:31.575566, 4600000000, 5164964, 713.3
2022-03-05 04:09:32.575759, 4700000000, 5300144, 713.3
2022-03-05 04:09:33.575710, 4600000000, 5198756, 706.7
2022-03-05 04:09:34.575506, 4700000000, 5232552, 706.7
2022-03-05 04:09:35.575493, 4600000000, 5198760, 606.7
2022-03-05 04:09:36.575379, 4500000000, 5114268, 160.0
2022-03-05 04:09:37.575410, 4600000000, 5148064, 100.0
2022-03-05 04:09:38.575526, 4600000000, 5148064, 100.0
2022-03-05 04:09:39.575364, 4500000000, 5114268, 106.7
2022-03-05 04:09:40.575763, 4600000000, 5148064, 100.0
2022-03-05 04:09:41.576546, 4600000000, 5181856, 100.0
2022-03-05 04:09:42.575572, 4500000000, 5114268, 100.0
2022-03-05 04:09:43.575620, 4600000000, 5148064, 100.0
2022-03-05 04:09:44.575577, 4600000000, 5148064, 100.0
2022-03-05 04:09:45.577042, 4500000000, 5080476, 3100.0
2022-03-05 04:09:46.575913, 4500000000, 5080476, 2173.0
2022-03-05 04:09:47.575646, 4500000000, 5029780, 100.0
2022-03-05 04:09:48.576122, 4500000000, 5162896, 3100.0
2022-03-05 04:09:49.575799, 4500000000, 5162896, 3100.0
2022-03-05 04:09:50.577466, 4500000000, 5095308, 3100.0
2022-03-05 04:09:51.576734, 4500000000, 5029772, 3100.0
2022-03-05 04:09:52.575759, 4500000000, 5095308, 3100.0
2022-03-05 04:09:53.577365, 4500000000, 5029772, 3100.0
2022-03-05 04:09:54.577012, 4400000000, 4995980, 3100.0
2022-03-05 04:09:55.575641, 4400000000, 5061516, 3100.0
2022-03-05 04:09:56.575607, 4400000000, 5027720, 100.0
2022-03-05 04:09:57.575857, 4400000000, 5027720, 100.0
2022-03-05 04:09:58.575621, 4400000000, 5027720, 100.0
2022-03-05 04:09:59.575622, 4400000000, 5027720, 100.0
2022-03-05 04:10:00.575698, 4400000000, 5027720, 100.0
2022-03-05 04:10:01.576493, 4400000000, 5031944, 3100.0
2022-03-05 04:10:02.575641, 4400000000, 5000200, 100.0
2022-03-05 04:10:03.577348, 4500000000, 5025544, 3100.0
2022-03-05 04:10:04.576148, 4600000000, 5143824, 3100.0
2022-03-05 04:10:05.576050, 4600000000, 5143824, 3100.0
2022-03-05 04:10:06.576218, 4600000000, 5118484, 3100.0
2022-03-05 04:10:07.577056, 4500000000, 5101580, 3100.0
2022-03-05 04:10:08.576278, 4600000000, 5186068, 3100.0
2022-03-05 04:10:09.576083, 4600000000, 5152272, 3100.0
2022-03-05 04:10:10.576614, 4600000000, 5126932, 3100.0
2022-03-05 04:10:11.576267, 4500000000, 5093136, 3100.0
2022-03-05 04:10:12.576083, 4500000000, 5093136, 3100.0
2022-03-05 04:10:13.575695, 4500000000, 5093136, 3100.0
2022-03-05 04:10:14.575553, 4600000000, 5126932, 206.7
2022-03-05 04:10:15.575533, 4500000000, 5093136, 206.7
2022-03-05 04:10:16.575535, 4600000000, 5126932, 200.0
2022-03-05 04:10:17.576037, 4500000000, 5059340, 100.0
2022-03-05 04:10:18.575825, 4500000000, 5093136, 100.0
2022-03-05 04:10:19.576468, 4500000000, 5093136, 3100.0
2022-03-05 04:10:20.578140, 4500000000, 5046672, 2660.0
2022-03-05 04:10:21.575691, 4500000000, 5080464, 3100.0
2022-03-05 04:10:22.575679, 4600000000, 5190288, 3100.0
2022-03-05 04:10:23.575745, 4700000000, 5323416, 3100.0
2022-03-05 04:10:24.575699, 4600000000, 5255824, 3100.0
2022-03-05 04:10:25.576606, 4700000000, 5257880, 3100.0
2022-03-05 04:10:26.575884, 4700000000, 5255824, 3100.0
2022-03-05 04:10:27.577066, 4700000000, 5289620, 3100.0
2022-03-05 04:10:28.576834, 4700000000, 5306516, 3100.0
2022-03-05 04:10:29.575611, 4700000000, 5306516, 3100.0
2022-03-05 04:10:30.575878, 4700000000, 5306516, 3100.0
2022-03-05 04:10:31.575781, 4500000000, 5103764, 3100.0
2022-03-05 04:10:32.575672, 4500000000, 5086864, 3100.0
2022-03-05 04:10:33.575698, 4600000000, 5154456, 200.0
2022-03-05 04:10:34.575419, 4500000000, 5086864, 200.0
2022-03-05 04:10:35.575791, 4500000000, 5086864, 100.0
2022-03-05 04:10:36.575569, 4500000000, 5053068, 93.3
2022-03-05 04:10:37.577542, 4400000000, 5053068, 106.7
2022-03-05 04:10:38.575691, 4400000000, 5019272, 3100.0
2022-03-05 04:10:39.575915, 4500000000, 5036168, 2987.0
2022-03-05 04:10:40.577219, 4500000000, 5069960, 3100.0
2022-03-05 04:10:41.575916, 4600000000, 5188244, 3100.0
2022-03-05 04:10:42.575981, 4600000000, 5213592, 3100.0
2022-03-05 04:10:43.576120, 4700000000, 5281184, 3100.0
2022-03-05 04:10:44.575840, 4700000000, 5289628, 3100.0
2022-03-05 04:10:45.575859, 4800000000, 5357220, 3100.0
2022-03-05 04:10:46.575931, 4600000000, 5213592, 3100.0
2022-03-05 04:10:47.575770, 4800000000, 5348776, 1413.0
2022-03-05 04:10:48.575639, 4700000000, 5281184, 713.3
2022-03-05 04:10:49.575511, 4700000000, 5247388, 713.3
