Time, RES, VIRT, CPU
2022-03-04 23:35:53.442414, 650780, 2253824, 3100.0
2022-03-04 23:35:54.443157, 654476, 2253824, 2953.0
2022-03-04 23:35:55.442508, 665296, 2256000, 3100.0
2022-03-04 23:35:56.442661, 665296, 2256000, 120.0
2022-03-04 23:35:57.442432, 666352, 2257088, 1073.0
2022-03-04 23:35:58.442728, 660684, 2251472, 753.3
2022-03-04 23:35:59.443170, 662268, 2251472, 3060.0
2022-03-04 23:36:00.442964, 663852, 2251472, 100.0
2022-03-04 23:36:01.442807, 658668, 2251608, 3100.0
2022-03-04 23:36:02.442813, 666320, 2253104, 3100.0
2022-03-04 23:36:03.445761, 662840, 2261808, 3100.0
2022-03-04 23:36:04.443396, 658496, 2257456, 100.0
2022-03-04 23:36:05.444540, 649924, 2248752, 613.3
2022-03-04 23:36:06.442410, 654932, 2253104, 200.0
2022-03-04 23:36:07.442939, 650952, 2253104, 3100.0
2022-03-04 23:36:08.442825, 655704, 2255552, 93.3
2022-03-04 23:36:09.442553, 656760, 2255552, 3100.0
2022-03-04 23:36:10.442352, 657700, 2249024, 3100.0
2022-03-04 23:36:11.443360, 674328, 2251200, 3060.0
2022-03-04 23:36:12.442847, 669300, 2251200, 93.3
2022-03-04 23:36:13.442878, 671676, 2251200, 940.0
2022-03-04 23:36:14.442885, 664208, 2251200, 200.0
2022-03-04 23:36:15.443301, 671864, 2253376, 3060.0
2022-03-04 23:36:16.442951, 674768, 2253376, 100.0
2022-03-04 23:36:17.442584, 674768, 2253376, 3100.0
2022-03-04 23:36:18.443318, 678464, 2253376, 3060.0
2022-03-04 23:36:19.443275, 682688, 2253376, 2827.0
2022-03-04 23:36:20.442948, 682688, 2253376, 100.0
2022-03-04 23:36:21.442510, 675332, 2253376, 3100.0
2022-03-04 23:36:22.442247, 675332, 2253376, 3100.0
2022-03-04 23:36:23.442837, 668880, 2253376, 440.0
2022-03-04 23:36:24.442775, 669672, 2253376, 3007.0
2022-03-04 23:36:25.442297, 670464, 2253376, 2920.0
2022-03-04 23:36:26.442603, 670464, 2253376, 1413.0
2022-03-04 23:36:27.442689, 670464, 2253376, 3100.0
2022-03-04 23:36:28.442449, 670464, 2253376, 3100.0
2022-03-04 23:36:29.443229, 670464, 2253376, 2267.0
2022-03-04 23:36:30.442146, 618696, 2243968, 1713.0
2022-03-04 23:36:31.443137, 618696, 2243968, 2940.0
2022-03-04 23:36:32.442862, 620744, 2243968, 100.0
2022-03-04 23:36:33.442810, 620744, 2243968, 920.0
2022-03-04 23:36:34.443129, 620744, 2243968, 126.7
2022-03-04 23:36:35.443196, 620744, 2243968, 2807.0
2022-03-04 23:36:36.442224, 621408, 2243968, 3100.0
2022-03-04 23:36:37.443109, 627728, 2250232, 100.0
2022-03-04 23:36:38.442329, 627728, 2250232, 3100.0
2022-03-04 23:36:39.442383, 627728, 2250232, 3100.0
2022-03-04 23:36:40.442496, 628928, 2250232, 3100.0
2022-03-04 23:36:41.442215, 628928, 2250232, 3053.0
2022-03-04 23:36:42.442335, 632728, 2250232, 3100.0
2022-03-04 23:36:43.442982, 639064, 2250232, 93.3
2022-03-04 23:36:44.442251, 626792, 2250232, 3100.0
2022-03-04 23:36:45.442413, 628904, 2250232, 3100.0
2022-03-04 23:36:46.442978, 630272, 2250232, 100.0
2022-03-04 23:36:47.442352, 632384, 2250232, 3100.0
2022-03-04 23:36:48.443242, 634736, 2250232, 3053.0
2022-03-04 23:36:49.442488, 641240, 2250232, 1467.0
2022-03-04 23:36:50.442974, 637916, 2250232, 900.0
2022-03-04 23:36:51.442302, 626588, 2250232, 3100.0
2022-03-04 23:36:52.442251, 629228, 2250232, 3100.0
2022-03-04 23:36:53.442987, 629228, 2250232, 100.0
2022-03-04 23:36:54.442272, 629604, 2250232, 3100.0
2022-03-04 23:36:55.445594, 636036, 2250232, 3100.0
2022-03-04 23:36:56.442424, 645684, 2250232, 2680.0
2022-03-04 23:36:57.442892, 645948, 2250232, 480.0
2022-03-04 23:36:58.442780, 636660, 2250232, 3053.0
2022-03-04 23:36:59.442373, 639300, 2250232, 3100.0
2022-03-04 23:37:00.442896, 643520, 2252408, 100.0
2022-03-04 23:37:01.443192, 644312, 2252408, 3053.0
2022-03-04 23:37:02.443351, 653420, 2252408, 3053.0
2022-03-04 23:37:03.442224, 656008, 2252408, 3100.0
2022-03-04 23:37:04.442917, 658116, 2252408, 100.0
2022-03-04 23:37:05.442207, 643164, 2252408, 3100.0
2022-03-04 23:37:06.443160, 643164, 2252408, 2720.0
2022-03-04 23:37:07.442885, 643164, 2252408, 606.7
2022-03-04 23:37:08.443241, 646376, 2252408, 3060.0
2022-03-04 23:37:09.442113, 648488, 2252408, 3100.0
2022-03-04 23:37:10.442267, 649340, 2252408, 3100.0
2022-03-04 23:37:11.442996, 653828, 2252408, 500.0
2022-03-04 23:37:12.442330, 656204, 2252408, 3100.0
2022-03-04 23:37:13.442336, 651760, 2252408, 3033.0
2022-03-04 23:37:14.442944, 644756, 2252408, 3060.0
2022-03-04 23:37:15.442972, 651884, 2252408, 93.3
2022-03-04 23:37:16.443328, 647440, 2252408, 3060.0
2022-03-04 23:37:17.443223, 657472, 2252408, 3060.0
2022-03-04 23:37:18.442656, 666460, 2252408, 3100.0
2022-03-04 23:37:19.443004, 667516, 2252408, 100.0
2022-03-04 23:37:20.442915, 660952, 2252408, 1347.0
2022-03-04 23:37:21.443344, 662272, 2252408, 146.7
2022-03-04 23:37:22.442250, 647632, 2252408, 3100.0
2022-03-04 23:37:23.443245, 652120, 2252408, 2413.0
2022-03-04 23:37:24.442537, 655816, 2252408, 3100.0
2022-03-04 23:37:25.442242, 659020, 2252408, 3100.0
2022-03-04 23:37:26.442828, 662844, 2252408, 2253.0
2022-03-04 23:37:27.443048, 664956, 2252408, 100.0
2022-03-04 23:37:28.442367, 664956, 2252408, 3100.0
2022-03-04 23:37:29.443284, 657584, 2252408, 2760.0
2022-03-04 23:37:30.442883, 659432, 2252408, 233.3
2022-03-04 23:37:31.442353, 659960, 2252408, 3100.0
2022-03-04 23:37:32.442262, 660752, 2252408, 3100.0
2022-03-04 23:37:33.443641, 671676, 2252408, 593.3
2022-03-04 23:37:34.443472, 667468, 2252408, 3033.0
2022-03-04 23:37:35.443245, 667468, 2252408, 2060.0
2022-03-04 23:37:36.442867, 667468, 2252408, 1120.0
2022-03-04 23:37:37.443216, 667468, 2252408, 3060.0
2022-03-04 23:37:38.444361, 667468, 2252408, 3100.0
2022-03-04 23:37:39.442838, 658956, 2252408, 2393.0
2022-03-04 23:37:40.442139, 648272, 2252408, 2060.0
2022-03-04 23:37:41.443675, 596432, 2252408, 2207.0
2022-03-04 23:37:42.442867, 601096, 2252408, 586.7
2022-03-04 23:37:43.442875, 601096, 2252408, 2340.0
2022-03-04 23:37:44.443424, 602676, 2252408, 3053.0
2022-03-04 23:37:45.444115, 591496, 2252408, 3053.0
2022-03-04 23:37:46.443261, 595980, 2252408, 3060.0
2022-03-04 23:37:47.442941, 593520, 2243484, 1260.0
2022-03-04 23:37:48.443356, 597744, 2243484, 3060.0
2022-03-04 23:37:49.444983, 597744, 2243484, 3027.0
2022-03-04 23:37:50.444304, 603024, 2243484, 3100.0
2022-03-04 23:37:51.443971, 603904, 2243484, 3060.0
2022-03-04 23:37:52.446626, 605748, 2245660, 3100.0
2022-03-04 23:37:53.443281, 612116, 2245660, 3060.0
2022-03-04 23:37:54.444038, 613172, 2245660, 1780.0
2022-03-04 23:37:55.442865, 615548, 2245660, 3100.0
2022-03-04 23:37:56.443562, 615548, 2245660, 3060.0
2022-03-04 23:37:57.443793, 624260, 2245660, 3053.0
2022-03-04 23:37:58.443535, 625840, 2245660, 3053.0
2022-03-04 23:37:59.443233, 627260, 2245660, 3060.0
2022-03-04 23:38:00.444567, 627784, 2245660, 3100.0
2022-03-04 23:38:01.443880, 632008, 2245660, 3060.0
2022-03-04 23:38:02.443986, 651280, 2245660, 2867.0
2022-03-04 23:38:03.444606, 635304, 2245660, 2613.0
2022-03-04 23:38:04.445062, 638736, 2245660, 3100.0
2022-03-04 23:38:05.444837, 640584, 2246428, 3100.0
2022-03-04 23:38:06.444543, 650024, 2248604, 3100.0
2022-03-04 23:38:07.444031, 651344, 2248604, 3060.0
2022-03-04 23:38:08.444185, 657156, 2249148, 3053.0
2022-03-04 23:38:09.444081, 658476, 2249148, 2440.0
2022-03-04 23:38:10.443888, 670092, 2249148, 3053.0
2022-03-04 23:38:11.444111, 682500, 2249148, 1567.0
2022-03-04 23:38:12.443129, 666444, 2249148, 2860.0
2022-03-04 23:38:13.442486, 667236, 2249692, 3100.0
2022-03-04 23:38:14.443124, 671988, 2249692, 3053.0
2022-03-04 23:38:15.443710, 677000, 2249692, 3060.0
2022-03-04 23:38:16.443219, 678056, 2249692, 3060.0
2022-03-04 23:38:17.443271, 677524, 2249692, 3053.0
2022-03-04 23:38:18.443193, 677524, 2249692, 1420.0
2022-03-04 23:38:19.443592, 696528, 2249692, 3060.0
2022-03-04 23:38:20.443013, 698112, 2249692, 680.0
2022-03-04 23:38:21.442479, 688124, 2249692, 3100.0
2022-03-04 23:38:22.444665, 689708, 2249692, 3100.0
2022-03-04 23:38:23.442922, 688504, 2249692, 3053.0
2022-03-04 23:38:24.443386, 692728, 2249692, 3060.0
2022-03-04 23:38:25.442750, 694048, 2249692, 3100.0
2022-03-04 23:38:26.443321, 706748, 2249692, 3053.0
2022-03-04 23:38:27.443177, 692208, 2249692, 3047.0
2022-03-04 23:38:28.443598, 712796, 2249692, 3060.0
2022-03-04 23:38:29.443287, 717812, 2249692, 2967.0
2022-03-04 23:38:30.444041, 711312, 2249692, 3040.0
2022-03-04 23:38:31.443158, 711392, 2249692, 3060.0
2022-03-04 23:38:32.442766, 711392, 2249692, 2533.0
2022-03-04 23:38:33.443334, 720368, 2249692, 3060.0
2022-03-04 23:38:34.443488, 724592, 2249692, 3053.0
2022-03-04 23:38:35.443290, 722008, 2249692, 3060.0
2022-03-04 23:38:36.443415, 725700, 2250236, 3053.0
2022-03-04 23:38:37.445248, 716796, 2250236, 3100.0
2022-03-04 23:38:38.443583, 730696, 2255948, 3060.0
2022-03-04 23:38:39.442968, 734392, 2259484, 1173.0
2022-03-04 23:38:40.443419, 719968, 2251552, 2400.0
2022-03-04 23:38:41.444030, 725244, 2252640, 3060.0
2022-03-04 23:38:42.443156, 725508, 2252640, 2900.0
2022-03-04 23:38:43.443195, 733688, 2252640, 3060.0
2022-03-04 23:38:44.443122, 746888, 2252640, 3060.0
2022-03-04 23:38:45.443561, 740952, 2254216, 3060.0
2022-03-04 23:38:46.443244, 741216, 2254216, 3053.0
2022-03-04 23:38:47.443118, 732476, 2254216, 2980.0
2022-03-04 23:38:48.444812, 752804, 2259956, 3100.0
2022-03-04 23:38:49.442854, 756236, 2259956, 373.3
2022-03-04 23:38:50.442433, 742268, 2247732, 3100.0
2022-03-04 23:38:51.443101, 735068, 2249908, 3060.0
2022-03-04 23:38:52.443130, 735068, 2249908, 3060.0
2022-03-04 23:38:53.443171, 746944, 2249908, 3060.0
2022-03-04 23:38:54.442864, 736112, 2249908, 1833.0
2022-03-04 23:38:55.444665, 735824, 2249908, 3100.0
2022-03-04 23:38:56.443122, 735824, 2249908, 3053.0
2022-03-04 23:38:57.443069, 748156, 2249908, 3067.0
2022-03-04 23:38:58.443106, 757396, 2249908, 1187.0
2022-03-04 23:38:59.442430, 737224, 2249908, 3100.0
2022-03-04 23:39:00.443110, 731820, 2249908, 3060.0
2022-03-04 23:39:01.443205, 734984, 2249908, 3060.0
2022-03-04 23:39:02.443344, 734984, 2249908, 3060.0
2022-03-04 23:39:03.443101, 727956, 2249908, 3060.0
2022-03-04 23:39:04.443229, 730068, 2249908, 3060.0
2022-03-04 23:39:05.443144, 730068, 2249908, 3060.0
2022-03-04 23:39:06.443057, 730068, 2249908, 3053.0
2022-03-04 23:39:07.443143, 730068, 2249908, 3060.0
2022-03-04 23:39:08.443178, 730068, 2249908, 173.3
2022-03-04 23:39:09.443641, 730068, 2249908, 3047.0
2022-03-04 23:39:10.442165, 721480, 2249908, 1733.0
2022-03-04 23:39:11.442963, 605664, 2249908, 2840.0
2022-03-04 23:39:12.443394, 605664, 2249908, 3000.0
2022-03-04 23:39:13.457218, 584288, 2249908, 2853.0
2022-03-04 23:39:14.442738, 584812, 2249908, 3053.0
2022-03-04 23:39:15.442859, 584812, 2249908, 200.0
2022-03-04 23:39:16.443163, 562408, 2249908, 3060.0
2022-03-04 23:39:17.442837, 553296, 2249908, 1353.0
2022-03-04 23:39:18.443477, 553296, 2249908, 3060.0
2022-03-04 23:39:19.443199, 556460, 2249908, 3053.0
2022-03-04 23:39:20.444231, 558304, 2249908, 3060.0
2022-03-04 23:39:21.442779, 558304, 2249908, 2700.0
2022-03-04 23:39:22.442623, 558304, 2249908, 3100.0
2022-03-04 23:39:23.443311, 558304, 2249908, 3060.0
2022-03-04 23:39:24.443774, 563056, 2249908, 3053.0
2022-03-04 23:39:25.443133, 567544, 2249908, 2433.0
2022-03-04 23:39:26.444279, 567544, 2249908, 3060.0
2022-03-04 23:39:27.443024, 567544, 2249908, 3060.0
2022-03-04 23:39:28.443682, 559404, 2249908, 2920.0
2022-03-04 23:39:29.442859, 565740, 2249908, 153.3
2022-03-04 23:39:30.442475, 565740, 2249908, 2787.0
2022-03-04 23:39:31.442779, 565740, 2249908, 293.3
2022-03-04 23:39:32.442406, 565740, 2249908, 3100.0
2022-03-04 23:39:33.443244, 567588, 2249908, 3060.0
2022-03-04 23:39:34.443196, 567588, 2249908, 3060.0
2022-03-04 23:39:35.443155, 571020, 2249908, 3053.0
2022-03-04 23:39:36.443078, 571020, 2249908, 3053.0
2022-03-04 23:39:37.443047, 562204, 2249908, 3060.0
2022-03-04 23:39:38.443175, 565628, 2249908, 486.7
2022-03-04 23:39:39.443317, 565628, 2249908, 3053.0
2022-03-04 23:39:40.443288, 565628, 2249908, 3060.0
2022-03-04 23:39:41.443338, 565628, 2249908, 3053.0
2022-03-04 23:39:42.443642, 565628, 2249908, 3053.0
2022-03-04 23:39:43.442863, 565628, 2249908, 1020.0
2022-03-04 23:39:44.442374, 565628, 2249908, 3073.0
2022-03-04 23:39:45.443103, 565628, 2249908, 3053.0
2022-03-04 23:39:46.443515, 565628, 2249908, 3060.0
2022-03-04 23:39:47.443378, 565628, 2249908, 3053.0
2022-03-04 23:39:48.443016, 565628, 2249908, 1047.0
2022-03-04 23:39:49.444446, 565628, 2249908, 3100.0
2022-03-04 23:39:50.443578, 565628, 2249908, 3080.0
2022-03-04 23:39:51.447740, 565628, 2249908, 446.7
2022-03-04 23:39:52.443798, 565628, 2249908, 1573.0
2022-03-04 23:39:53.443355, 543116, 2241176, 2933.0
2022-03-04 23:39:54.443754, 543116, 2241176, 3060.0
2022-03-04 23:39:55.444621, 543116, 2241176, 3100.0
2022-03-04 23:39:56.443051, 543116, 2241176, 2373.0
2022-03-04 23:39:57.442919, 543116, 2241176, 1493.0
2022-03-04 23:39:58.442566, 543116, 2241176, 3100.0
2022-03-04 23:39:59.443098, 543116, 2241176, 3060.0
2022-03-04 23:40:00.443504, 547336, 2245528, 1960.0
2022-03-04 23:40:01.443378, 547336, 2245528, 3053.0
2022-03-04 23:40:02.442878, 547336, 2245528, 200.0
2022-03-04 23:40:03.443386, 538396, 2245528, 3053.0
2022-03-04 23:40:04.442848, 542620, 2245528, 700.0
2022-03-04 23:40:05.442487, 542620, 2245528, 3100.0
2022-03-04 23:40:06.444508, 542620, 2245528, 1807.0
2022-03-04 23:40:07.443840, 542620, 2245528, 3060.0
2022-03-04 23:40:08.443564, 542620, 2245528, 2247.0
2022-03-04 23:40:09.443199, 542620, 2245528, 3060.0
2022-03-04 23:40:10.443051, 542620, 2245528, 3053.0
2022-03-04 23:40:11.443027, 542620, 2245528, 3053.0
2022-03-04 23:40:12.443095, 543676, 2245528, 3060.0
2022-03-04 23:40:13.442770, 544204, 2245528, 2520.0
2022-03-04 23:40:14.442435, 544204, 2245528, 3100.0
2022-03-04 23:40:15.443004, 546316, 2245528, 2980.0
2022-03-04 23:40:16.443106, 546316, 2245528, 2913.0
2022-03-04 23:40:17.442788, 547900, 2245528, 213.3
2022-03-04 23:40:18.442792, 547900, 2245528, 3060.0
2022-03-04 23:40:19.443095, 547900, 2245528, 2893.0
2022-03-04 23:40:20.443047, 547900, 2245528, 3060.0
2022-03-04 23:40:21.444636, 547900, 2245528, 3100.0
2022-03-04 23:40:22.443528, 548428, 2245528, 2227.0
2022-03-04 23:40:23.443027, 548428, 2245528, 3060.0
2022-03-04 23:40:24.443216, 548428, 2245528, 2993.0
2022-03-04 23:40:25.443542, 539780, 2245528, 2980.0
2022-03-04 23:40:26.442859, 539780, 2245528, 1527.0
2022-03-04 23:40:27.444655, 539780, 2245528, 3100.0
2022-03-04 23:40:28.444998, 539780, 2245528, 3100.0
2022-03-04 23:40:29.442771, 539780, 2245528, 2213.0
2022-03-04 23:40:30.442908, 527808, 2245528, 2587.0
2022-03-04 23:40:31.442770, 527808, 2245528, 1527.0
2022-03-04 23:40:32.442763, 530992, 2245528, 1733.0
2022-03-04 23:40:33.442586, 512084, 2245528, 1347.0
2022-03-04 23:40:34.442800, 512084, 2245528, 1760.0
2022-03-04 23:40:35.442356, 512084, 2245528, 3100.0
2022-03-04 23:40:36.443041, 512084, 2245528, 1780.0
2022-03-04 23:40:37.442382, 512084, 2245528, 3100.0
2022-03-04 23:40:38.443232, 512084, 2245528, 3067.0
2022-03-04 23:40:39.443251, 512084, 2245528, 3033.0
2022-03-04 23:40:40.443072, 512084, 2245528, 3060.0
2022-03-04 23:40:41.443013, 512084, 2245528, 3060.0
2022-03-04 23:40:42.443224, 512084, 2245528, 3060.0
2022-03-04 23:40:43.443496, 512084, 2245528, 3060.0
2022-03-04 23:40:44.443323, 512084, 2245528, 3060.0
2022-03-04 23:40:45.443131, 512084, 2245528, 3053.0
2022-03-04 23:40:46.443215, 512084, 2245528, 3053.0
2022-03-04 23:40:47.443234, 512084, 2245528, 3060.0
2022-03-04 23:40:48.444709, 512084, 2245528, 3060.0
2022-03-04 23:40:49.443043, 512084, 2245528, 2813.0
2022-03-04 23:40:50.444246, 512084, 2245528, 1187.0
2022-03-04 23:40:51.442982, 512084, 2245528, 3060.0
2022-03-04 23:40:52.443079, 516504, 2245528, 3060.0
2022-03-04 23:40:53.443256, 519136, 2245528, 3060.0
2022-03-04 23:40:54.443151, 519136, 2245528, 3007.0
2022-03-04 23:40:55.444602, 519136, 2245528, 2207.0
2022-03-04 23:40:56.443065, 520192, 2245528, 3060.0
2022-03-04 23:40:57.443043, 522348, 2245528, 3060.0
2022-03-04 23:40:58.443314, 522348, 2245528, 3053.0
2022-03-04 23:40:59.442360, 522348, 2245528, 3047.0
2022-03-04 23:41:00.444589, 522392, 2245528, 3100.0
2022-03-04 23:41:01.443064, 522392, 2245528, 3053.0
2022-03-04 23:41:02.443599, 524832, 2245528, 3060.0
2022-03-04 23:41:03.442575, 530640, 2245528, 206.7
2022-03-04 23:41:04.443504, 530640, 2245528, 3060.0
2022-03-04 23:41:05.443383, 532212, 2245528, 3053.0
2022-03-04 23:41:06.443092, 532212, 2245528, 3053.0
2022-03-04 23:41:07.443237, 532740, 2245528, 2993.0
2022-03-04 23:41:08.444398, 535116, 2245528, 3100.0
2022-03-04 23:41:09.443008, 535116, 2245528, 3060.0
2022-03-04 23:41:10.442766, 535116, 2245528, 3053.0
2022-03-04 23:41:11.442720, 535116, 2245528, 3100.0
2022-03-04 23:41:12.443270, 535552, 2245528, 3060.0
2022-03-04 23:41:13.443023, 535552, 2245528, 3053.0
2022-03-04 23:41:14.444387, 535552, 2245528, 3100.0
2022-03-04 23:41:15.444440, 535552, 2245528, 3100.0
2022-03-04 23:41:16.443496, 535552, 2245528, 3060.0
2022-03-04 23:41:17.442818, 535552, 2245528, 1593.0
2022-03-04 23:41:18.444299, 523560, 2245528, 2633.0
2022-03-04 23:41:19.443008, 523560, 2245528, 2960.0
2022-03-04 23:41:20.442814, 523560, 2245528, 1360.0
2022-03-04 23:41:21.442245, 523560, 2245528, 1707.0
2022-03-04 23:41:22.442759, 523560, 2245528, 2447.0
2022-03-04 23:41:23.442099, 523560, 2245528, 1553.0
2022-03-04 23:41:24.443160, 523560, 2245528, 2840.0
2022-03-04 23:41:25.442204, 523560, 2245528, 1513.0
2022-03-04 23:41:26.442120, 523560, 2245528, 3100.0
2022-03-04 23:41:27.442076, 523560, 2245528, 2100.0
2022-03-04 23:41:28.442189, 523560, 2245528, 2767.0
2022-03-04 23:41:29.443091, 523560, 2245528, 2887.0
2022-03-04 23:41:30.443840, 523560, 2245528, 2893.0
2022-03-04 23:41:31.443103, 523560, 2245528, 2753.0
2022-03-04 23:41:32.442885, 523560, 2245528, 2720.0
2022-03-04 23:41:33.442204, 523560, 2245528, 2280.0
2022-03-04 23:41:34.442399, 523560, 2245528, 2813.0
2022-03-04 23:41:35.443037, 523560, 2245528, 2893.0
2022-03-04 23:41:36.442823, 513600, 2245528, 2947.0
2022-03-04 23:41:37.442973, 513600, 2245528, 2627.0
2022-03-04 23:41:38.443353, 513600, 2245528, 1847.0
2022-03-04 23:41:39.442952, 513600, 2245528, 2720.0
2022-03-04 23:41:40.442983, 504844, 2245528, 1940.0
2022-03-04 23:41:41.443214, 504844, 2245528, 2920.0
2022-03-04 23:41:42.443684, 504844, 2245528, 2920.0
2022-03-04 23:41:43.443089, 504844, 2245528, 2800.0
2022-03-04 23:41:44.442792, 504844, 2245528, 2853.0
2022-03-04 23:41:45.443212, 504844, 2245528, 2767.0
2022-03-04 23:41:46.444598, 504844, 2245528, 3020.0
2022-03-04 23:41:47.443245, 504844, 2245528, 2647.0
2022-03-04 23:41:48.442836, 504844, 2245528, 1907.0
2022-03-04 23:41:49.442428, 504844, 2245528, 2740.0
2022-03-04 23:41:50.443223, 504844, 2245528, 2307.0
2022-03-04 23:41:51.443149, 506688, 2245528, 2693.0
2022-03-04 23:41:52.443043, 506688, 2245528, 2787.0
2022-03-04 23:41:53.442988, 506688, 2245528, 2193.0
2022-03-04 23:41:54.443552, 506688, 2245528, 2827.0
2022-03-04 23:41:55.444193, 506688, 2245528, 2927.0
2022-03-04 23:41:56.443022, 506688, 2245528, 2320.0
2022-03-04 23:41:57.442881, 506688, 2245528, 1273.0
2022-03-04 23:41:58.442812, 506688, 2245528, 2120.0
2022-03-04 23:41:59.442945, 506688, 2245528, 2560.0
2022-03-04 23:42:00.442243, 506688, 2245528, 1500.0
2022-03-04 23:42:01.442869, 506688, 2245528, 893.3
2022-03-04 23:42:02.442477, 506688, 2245528, 3100.0
2022-03-04 23:42:03.442917, 506688, 2245528, 2387.0
2022-03-04 23:42:04.443040, 506688, 2245528, 2920.0
2022-03-04 23:42:05.442865, 506688, 2245528, 293.3
2022-03-04 23:42:06.442272, 506688, 2245528, 2440.0
2022-03-04 23:42:07.442367, 506688, 2245528, 3100.0
2022-03-04 23:42:08.443241, 506688, 2245528, 1487.0
2022-03-04 23:42:09.442192, 506688, 2245528, 3100.0
2022-03-04 23:42:10.443048, 506688, 2245528, 226.7
2022-03-04 23:42:11.442207, 506688, 2245528, 3100.0
2022-03-04 23:42:12.442201, 506688, 2245528, 3100.0
2022-03-04 23:42:13.442155, 506688, 2245528, 2853.0
2022-03-04 23:42:14.443196, 506688, 2245528, 3053.0
2022-03-04 23:42:15.442331, 506688, 2245528, 2747.0
2022-03-04 23:42:16.443260, 506688, 2245528, 2280.0
2022-03-04 23:42:17.442706, 506688, 2245528, 1793.0
2022-03-04 23:42:18.444399, 506688, 2245528, 1833.0
2022-03-04 23:42:19.442622, 506688, 2245528, 1753.0
2022-03-04 23:42:20.442987, 506688, 2245528, 1267.0
2022-03-04 23:42:21.442264, 506688, 2245528, 2040.0
2022-03-04 23:42:22.442647, 506688, 2245528, 1227.0
2022-03-04 23:42:23.442063, 506688, 2245528, 2987.0
2022-03-04 23:42:24.442460, 506688, 2245528, 873.3
2022-03-04 23:42:25.442844, 506688, 2245528, 440.0
2022-03-04 23:42:26.442826, 506688, 2245528, 640.0
2022-03-04 23:42:27.442654, 506688, 2245528, 840.0
2022-03-04 23:42:28.442100, 506688, 2245528, 2473.0
2022-03-04 23:42:29.442287, 506688, 2245528, 2147.0
2022-03-04 23:42:30.442877, 506688, 2245528, 893.3
2022-03-04 23:42:31.442879, 506688, 2245528, 1960.0
2022-03-04 23:42:32.442874, 506688, 2245528, 2247.0
2022-03-04 23:42:33.442219, 506688, 2245528, 1853.0
2022-03-04 23:42:34.442810, 506688, 2245528, 573.3
2022-03-04 23:42:35.442499, 506688, 2245528, 280.0
2022-03-04 23:42:36.442910, 506688, 2245528, 746.7
2022-03-04 23:42:37.442683, 506688, 2245528, 2320.0
2022-03-04 23:42:38.443074, 506688, 2245528, 2233.0
2022-03-04 23:42:39.442481, 506688, 2245528, 1213.0
2022-03-04 23:42:40.442358, 506688, 2245528, 1720.0
2022-03-04 23:42:41.442892, 506688, 2245528, 2280.0
2022-03-04 23:42:42.442455, 506688, 2245528, 2193.0
2022-03-04 23:42:43.442800, 506688, 2245528, 2473.0
2022-03-04 23:42:44.442213, 506688, 2245528, 1007.0
2022-03-04 23:42:45.442148, 506688, 2245528, 2973.0
2022-03-04 23:42:46.442143, 506688, 2245528, 1687.0
2022-03-04 23:42:47.442020, 506688, 2245528, 2207.0
2022-03-04 23:42:48.442195, 506688, 2245528, 2280.0
2022-03-04 23:42:49.442607, 506688, 2245528, 840.0
2022-03-04 23:42:50.442415, 506688, 2245528, 1167.0
2022-03-04 23:42:51.442018, 506688, 2245528, 1067.0
2022-03-04 23:42:52.442955, 506688, 2245528, 1620.0
2022-03-04 23:42:53.442099, 506688, 2245528, 1847.0
2022-03-04 23:42:54.443102, 506688, 2245528, 1640.0
2022-03-04 23:42:55.442514, 506688, 2245528, 953.3
2022-03-04 23:42:56.442118, 506688, 2245528, 1273.0
2022-03-04 23:42:57.442158, 506688, 2245528, 1613.0
2022-03-04 23:42:58.443056, 506688, 2245528, 1567.0
2022-03-04 23:42:59.443068, 506688, 2245528, 840.0
2022-03-04 23:43:00.442550, 506688, 2245528, 673.3
2022-03-04 23:43:01.442729, 506688, 2245528, 1393.0
2022-03-04 23:43:02.442329, 506688, 2245528, 1447.0
2022-03-04 23:43:03.442251, 506688, 2245528, 1747.0
2022-03-04 23:43:04.442887, 506688, 2245528, 1007.0
2022-03-04 23:43:05.442816, 506688, 2245528, 800.0
2022-03-04 23:43:06.442295, 506688, 2245528, 1580.0
2022-03-04 23:43:07.442370, 506688, 2245528, 1140.0
2022-03-04 23:43:08.443628, 506688, 2245528, 1373.0
2022-03-04 23:43:09.442124, 506688, 2245528, 1140.0
2022-03-04 23:43:10.442216, 506688, 2245528, 946.7
2022-03-04 23:43:11.442075, 506688, 2245528, 873.3
2022-03-04 23:43:12.442425, 506688, 2245528, 1373.0
2022-03-04 23:43:13.442050, 506688, 2245528, 1933.0
2022-03-04 23:43:14.448364, 506688, 2245528, 2900.0
2022-03-04 23:43:15.442629, 202304, 2231388, 2453.0
2022-03-04 23:43:16.444388, 187404, 2231388, 2100.0
2022-03-04 23:43:17.444849, 187404, 2231388, 1260.0
2022-03-04 23:43:18.443202, 187404, 2231388, 1307.0
2022-03-04 23:43:19.442787, 187404, 2231388, 1193.0
2022-03-04 23:43:20.443558, 187404, 2231388, 980.0
2022-03-04 23:43:21.442583, 187404, 2231388, 1180.0
2022-03-04 23:43:22.442856, 187404, 2231388, 1060.0
2022-03-04 23:43:23.442942, 187668, 2231388, 1000.0
2022-03-04 23:43:24.443055, 187668, 2231388, 940.0
2022-03-04 23:43:25.444928, 187668, 2231388, 1007.0
